"iso2c","country","year","PRI","DEP","EMI","CON","GDP","OILp","OILs","REN","COA","iso3c","region","capital","longitude","latitude","income","lending"
"PW","Palau",2016,26.5,-17.4057632186194,0.999794365317683,8906.25709807108,18256.89902546,1.33609150326797,3.02161083285626,4.75618237218039,37.6940451969132,"PLW","East Asia & Pacific","Koror","134.479","7.34194","High income","IBRD"
"PW","Palau",2015,41.2,-17.4057632186194,1.00775952594946,8906.25709807108,17977.5310081878,1.33609150326797,3.02161083285626,4.75618237218039,37.6940451969132,"PLW","East Asia & Pacific","Koror","134.479","7.34194","High income","IBRD"
"PW","Palau",2018,26.1,-17.4057632186194,0.999794365317683,8906.25709807108,18496.4356870628,1.33609150326797,3.02161083285626,4.75618237218039,37.6940451969132,"PLW","East Asia & Pacific","Koror","134.479","7.34194","High income","IBRD"
"PW","Palau",2017,25.7,-17.4057632186194,0.999794365317683,8906.25709807108,17865.7908148371,1.33609150326797,3.02161083285626,4.75618237218039,37.6940451969132,"PLW","East Asia & Pacific","Koror","134.479","7.34194","High income","IBRD"
"PY","Paraguay",2017,6.2,-36.9395631347409,0.214725804736387,1552.38421668465,12594.3414272628,1.04,0.0017939150401837,0,0,"PRY","Latin America & Caribbean","Asuncion","-57.6362","-25.3005","Upper middle income","IBRD"
"PY","Paraguay",2015,6.7,-36.9395631347409,0.190610484978966,1552.38421668465,11471.4942285323,1.04,0.0017939150401837,0,0,"PRY","Latin America & Caribbean","Asuncion","-57.6362","-25.3005","Upper middle income","IBRD"
"PY","Paraguay",2018,7.1,-36.9395631347409,0.214725804736387,1552.38421668465,13153.1600276786,1.04,0.0017939150401837,0,0,"PRY","Latin America & Caribbean","Asuncion","-57.6362","-25.3005","Upper middle income","IBRD"
"PY","Paraguay",2016,6.5,-36.9395631347409,0.214725804736387,1552.38421668465,12029.9662264768,1.04,0.0017939150401837,0,0,"PRY","Latin America & Caribbean","Asuncion","-57.6362","-25.3005","Upper middle income","IBRD"
"PY","Paraguay",2019,6.5,-36.9395631347409,0.214725804736387,1552.38421668465,13210.3079115965,1.04,0.0017939150401837,0,0,"PRY","Latin America & Caribbean","Asuncion","-57.6362","-25.3005","Upper middle income","IBRD"
"QA","Qatar",2016,3.5,-398.991186700817,0.604969568900169,14781.648325999,83102.4856698423,0.4,0,0,0,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"QA","Qatar",2019,4,-398.991186700817,0.604969568900169,14781.648325999,96490.9838735541,0.4,0,0,0,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"QA","Qatar",2015,3.3,-398.991186700817,0.639300635861535,14781.648325999,92968.0904137813,0.4,0,0,0,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"QA","Qatar",2018,4.1,-398.991186700817,0.604969568900169,14781.648325999,96732.6631914203,0.4,0,0,0,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"QA","Qatar",2017,4.8,-398.991186700817,0.604969568900169,14781.648325999,95058.4683407273,0.4,0,0,0,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"RO","Romania",2018,8,16.77549802171,0.343391389737836,2584.41178726443,29213.8414637002,1.16,0.719031582779649,14.5156396953976,27.6387245532599,"ROU","Europe & Central Asia","Bucharest","26.0979","44.4479","Upper middle income","IBRD"
"RO","Romania",2019,5.9,16.77549802171,0.343391389737836,2584.41178726443,32297.3033740157,1.16,0.719031582779649,14.5156396953976,27.6387245532599,"ROU","Europe & Central Asia","Bucharest","26.0979","44.4479","Upper middle income","IBRD"
"RO","Romania",2016,8.7,16.77549802171,0.343391389737836,2584.41178726443,24165.7525652454,1.16,0.719031582779649,14.5156396953976,27.6387245532599,"ROU","Europe & Central Asia","Bucharest","26.0979","44.4479","Upper middle income","IBRD"
"RO","Romania",2017,8.5,16.77549802171,0.343391389737836,2584.41178726443,27191.6686640869,1.16,0.719031582779649,14.5156396953976,27.6387245532599,"ROU","Europe & Central Asia","Bucharest","26.0979","44.4479","Upper middle income","IBRD"
"RO","Romania",2015,9.1,16.77549802171,0.372643246047216,2584.41178726443,21631.4976861763,1.16,0.719031582779649,14.5156396953976,27.6387245532599,"ROU","Europe & Central Asia","Bucharest","26.0979","44.4479","Upper middle income","IBRD"
"RS","Serbia",2015,16.3,28.781468065094,1.00559576955193,4271.7446669105,14922.059908879,1.16,0.0744779890942945,0.0930974863678681,72.4298443942014,"SRB","Europe & Central Asia","Belgrade","20.4656","44.8024","Upper middle income","IBRD"
"RS","Serbia",2018,6.6,28.781468065094,1.00193388380481,4271.7446669105,17563.1653653277,1.16,0.0744779890942945,0.0930974863678681,72.4298443942014,"SRB","Europe & Central Asia","Belgrade","20.4656","44.8024","Upper middle income","IBRD"
"RS","Serbia",2019,7.3,28.781468065094,1.00193388380481,4271.7446669105,18989.0396642879,1.16,0.0744779890942945,0.0930974863678681,72.4298443942014,"SRB","Europe & Central Asia","Belgrade","20.4656","44.8024","Upper middle income","IBRD"
"RS","Serbia",2017,6.8,28.781468065094,1.00193388380481,4271.7446669105,16534.3390831059,1.16,0.0744779890942945,0.0930974863678681,72.4298443942014,"SRB","Europe & Central Asia","Belgrade","20.4656","44.8024","Upper middle income","IBRD"
"RS","Serbia",2016,15.6,28.781468065094,1.00193388380481,4271.7446669105,15734.3328881756,1.16,0.0744779890942945,0.0930974863678681,72.4298443942014,"SRB","Europe & Central Asia","Belgrade","20.4656","44.8024","Upper middle income","IBRD"
"RU","Russian Federation",2015,12,-83.6705407206797,1.02149726162172,6602.65752529282,24085.3241847947,0.59,0.946957789011686,0.0910265638035215,14.8216583163089,"RUS","Europe & Central Asia","Moscow","37.6176","55.7558","Upper middle income","IBRD"
"RU","Russian Federation",2018,7.8,-83.6705407206797,1.03982242957813,6602.65752529282,28763.5166314767,0.59,0.946957789011686,0.0910265638035215,14.8216583163089,"RUS","Europe & Central Asia","Moscow","37.6176","55.7558","Upper middle income","IBRD"
"RU","Russian Federation",2017,9.8,-83.6705407206797,1.03982242957813,6602.65752529282,26005.979940469,0.59,0.946957789011686,0.0910265638035215,14.8216583163089,"RUS","Europe & Central Asia","Moscow","37.6176","55.7558","Upper middle income","IBRD"
"RU","Russian Federation",2019,8.2,-83.6705407206797,1.03982242957813,6602.65752529282,29181.3632177676,0.59,0.946957789011686,0.0910265638035215,14.8216583163089,"RUS","Europe & Central Asia","Moscow","37.6176","55.7558","Upper middle income","IBRD"
"RU","Russian Federation",2016,11.2,-83.6705407206797,1.03982242957813,6602.65752529282,24125.3988633755,0.59,0.946957789011686,0.0910265638035215,14.8216583163089,"RUS","Europe & Central Asia","Moscow","37.6176","55.7558","Upper middle income","IBRD"
"RW","Rwanda",2016,18.8,-92.8120001889916,0.120529097112719,306.854834789436,1891.83445209399,1.17,25.3825439192845,3.46893388601574,12.9731760800038,"RWA","Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA"
"RW","Rwanda",2019,13.9,-92.8120001889916,0.120529097112719,306.854834789436,2318.48623032223,1.17,25.3825439192845,3.46893388601574,12.9731760800038,"RWA","Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA"
"RW","Rwanda",2015,19.5,-92.8120001889916,0.110090732137391,306.854834789436,1813.75051827665,1.17,25.3825439192845,3.46893388601574,12.9731760800038,"RWA","Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA"
"RW","Rwanda",2018,16.4,-92.8120001889916,0.120529097112719,306.854834789436,2137.85003375422,1.17,25.3825439192845,3.46893388601574,12.9731760800038,"RWA","Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA"
"RW","Rwanda",2017,17.9,-92.8120001889916,0.120529097112719,306.854834789436,1975.2524530498,1.17,25.3825439192845,3.46893388601574,12.9731760800038,"RWA","Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA"
"SA","Saudi Arabia",2015,6.2,-191.5238831163,0.953416162489816,9401.36676935668,48611.1452684173,0.24,20.4063416248936,0.000295564172893219,0,"SAU","Middle East & North Africa","Riyadh","46.6977","24.6748","High income","Not classified"
"SA","Saudi Arabia",2016,6.3,-191.5238831163,0.816511796331933,9401.36676935668,45485.6595746168,0.24,20.4063416248936,0.000295564172893219,0,"SAU","Middle East & North Africa","Riyadh","46.6977","24.6748","High income","Not classified"
"SA","Saudi Arabia",2019,7.6,-191.5238831163,0.816511796331933,9401.36676935668,48908.4823773339,0.24,20.4063416248936,0.000295564172893219,0,"SAU","Middle East & North Africa","Riyadh","46.6977","24.6748","High income","Not classified"
"SA","Saudi Arabia",2017,9,-191.5238831163,0.816511796331933,9401.36676935668,47309.1246039041,0.24,20.4063416248936,0.000295564172893219,0,"SAU","Middle East & North Africa","Riyadh","46.6977","24.6748","High income","Not classified"
"SA","Saudi Arabia",2018,8.5,-191.5238831163,0.816511796331933,9401.36676935668,48719.8640511511,0.24,20.4063416248936,0.000295564172893219,0,"SAU","Middle East & North Africa","Riyadh","46.6977","24.6748","High income","Not classified"
"SB","Solomon Islands",2017,96,-17.4057632186194,0.18767321025975,842.23727185484,2337.64268403264,1.04963414634146,3.02161083285626,4.75618237218039,37.6940451969132,"SLB","East Asia & Pacific","Honiara","159.949","-9.42676","Lower middle income","IDA"
"SB","Solomon Islands",2019,67.4,-17.4057632186194,0.18767321025975,842.23727185484,2465.52064273051,1.04963414634146,3.02161083285626,4.75618237218039,37.6940451969132,"SLB","East Asia & Pacific","Honiara","159.949","-9.42676","Lower middle income","IDA"
"SB","Solomon Islands",2015,98.7,-17.4057632186194,0.218985639007564,842.23727185484,2235.8269641723,1.04963414634146,3.02161083285626,4.75618237218039,37.6940451969132,"SLB","East Asia & Pacific","Honiara","159.949","-9.42676","Lower middle income","IDA"
"SB","Solomon Islands",2018,67.9,-17.4057632186194,0.18767321025975,842.23727185484,2421.01587761163,1.04963414634146,3.02161083285626,4.75618237218039,37.6940451969132,"SLB","East Asia & Pacific","Honiara","159.949","-9.42676","Lower middle income","IDA"
"SB","Solomon Islands",2016,99.9,-17.4057632186194,0.18767321025975,842.23727185484,2271.6139060647,1.04963414634146,3.02161083285626,4.75618237218039,37.6940451969132,"SLB","East Asia & Pacific","Honiara","159.949","-9.42676","Lower middle income","IDA"
"SC","Seychelles",2016,37.1,-92.8120001889916,0.469696162685799,8906.25709807108,25681.3126655294,1.33609150326797,25.3825439192845,3.46893388601574,12.9731760800038,"SYC","Sub-Saharan Africa","Victoria","55.4466","-4.6309","High income","IBRD"
"SC","Seychelles",2017,28.5,-92.8120001889916,0.469696162685799,8906.25709807108,27242.656049582,1.33609150326797,25.3825439192845,3.46893388601574,12.9731760800038,"SYC","Sub-Saharan Africa","Victoria","55.4466","-4.6309","High income","IBRD"
"SC","Seychelles",2018,31,-92.8120001889916,0.469696162685799,8906.25709807108,28657.4083311494,1.33609150326797,25.3825439192845,3.46893388601574,12.9731760800038,"SYC","Sub-Saharan Africa","Victoria","55.4466","-4.6309","High income","IBRD"
"SC","Seychelles",2015,35.9,-92.8120001889916,0.398854350149116,8906.25709807108,24067.1945931285,1.33609150326797,25.3825439192845,3.46893388601574,12.9731760800038,"SYC","Sub-Saharan Africa","Victoria","55.4466","-4.6309","High income","IBRD"
"SC","Seychelles",2019,31.1,-92.8120001889916,0.469696162685799,8906.25709807108,30259.9610295443,1.33609150326797,25.3825439192845,3.46893388601574,12.9731760800038,"SYC","Sub-Saharan Africa","Victoria","55.4466","-4.6309","High income","IBRD"
"SD","Sudan",2018,5.4,-8.99308022891091,0.26894432355754,190.220886811296,4258.77516056581,0.95,22.618226412202,0,0,"SDN","Sub-Saharan Africa","Khartoum","32.5363","15.5932","Lower middle income","IDA"
"SD","Sudan",2019,4.4,-8.99308022891091,0.26894432355754,190.220886811296,4122.52668491946,0.95,22.618226412202,0,0,"SDN","Sub-Saharan Africa","Khartoum","32.5363","15.5932","Lower middle income","IDA"
"SD","Sudan",2017,5.1,-8.99308022891091,0.26894432355754,190.220886811296,4362.57840927293,0.95,22.618226412202,0,0,"SDN","Sub-Saharan Africa","Khartoum","32.5363","15.5932","Lower middle income","IDA"
"SD","Sudan",2015,6.6,-8.99308022891091,0.279003191622723,190.220886811296,5047.92778849511,0.95,22.618226412202,0,0,"SDN","Sub-Saharan Africa","Khartoum","32.5363","15.5932","Lower middle income","IDA"
"SD","Sudan",2016,5.6,-8.99308022891091,0.26894432355754,190.220886811296,4415.76952468261,0.95,22.618226412202,0,0,"SDN","Sub-Saharan Africa","Khartoum","32.5363","15.5932","Lower middle income","IDA"
"SE","Sweden",2015,13.7,24.6520833839551,0.0691573382320436,13480.148224391,49116.3078392604,1.42,0.155621838931397,16.7540495643206,0.666950738277414,"SWE","Europe & Central Asia","Stockholm","18.0645","59.3327","High income","Not classified"
"SE","Sweden",2016,13.3,24.6520833839551,0.0767540705141931,13480.148224391,50425.1546275414,1.42,0.155621838931397,16.7540495643206,0.666950738277414,"SWE","Europe & Central Asia","Stockholm","18.0645","59.3327","High income","Not classified"
"SE","Sweden",2019,10.2,24.6520833839551,0.0767540705141931,13480.148224391,55814.5126535272,1.42,0.155621838931397,16.7540495643206,0.666950738277414,"SWE","Europe & Central Asia","Stockholm","18.0645","59.3327","High income","Not classified"
"SE","Sweden",2017,12,24.6520833839551,0.0767540705141931,13480.148224391,52739.0113876719,1.42,0.155621838931397,16.7540495643206,0.666950738277414,"SWE","Europe & Central Asia","Stockholm","18.0645","59.3327","High income","Not classified"
"SE","Sweden",2018,11,24.6520833839551,0.0767540705141931,13480.148224391,53746.7991694027,1.42,0.155621838931397,16.7540495643206,0.666950738277414,"SWE","Europe & Central Asia","Stockholm","18.0645","59.3327","High income","Not classified"
"SG","Singapore",2016,11.3,97.6820012924571,0.121615440413968,8844.68759301201,89386.0793999319,1.25,0.698204899335515,1.82088664088069,1.19607259744124,"SGP","East Asia & Pacific","Singapore","103.85","1.28941","High income","Not classified"
"SG","Singapore",2015,16.8,97.6820012924571,0.205562190048344,8844.68759301201,86974.7476230627,1.25,0.698204899335515,1.82088664088069,1.19607259744124,"SGP","East Asia & Pacific","Singapore","103.85","1.28941","High income","Not classified"
"SG","Singapore",2017,8.1,97.6820012924571,0.121615440413968,8844.68759301201,94940.970785297,1.25,0.698204899335515,1.82088664088069,1.19607259744124,"SGP","East Asia & Pacific","Singapore","103.85","1.28941","High income","Not classified"
"SG","Singapore",2018,10,97.6820012924571,0.121615440413968,8844.68759301201,100051.434417112,1.25,0.698204899335515,1.82088664088069,1.19607259744124,"SGP","East Asia & Pacific","Singapore","103.85","1.28941","High income","Not classified"
"SG","Singapore",2019,10.2,97.6820012924571,0.121615440413968,8844.68759301201,101375.775310612,1.25,0.698204899335515,1.82088664088069,1.19607259744124,"SGP","East Asia & Pacific","Singapore","103.85","1.28941","High income","Not classified"
"SI","Slovenia",2016,13.9,48.5431464921953,0.249164140164881,6727.99930164211,33868.3155825616,1.32,0.114733076871161,3.69170547344267,29.5943848282378,"SVN","Europe & Central Asia","Ljubljana","14.5044","46.0546","High income","Not classified"
"SI","Slovenia",2015,13.3,48.5431464921953,0.254853941199131,6727.99930164211,31636.750034272,1.32,0.114733076871161,3.69170547344267,29.5943848282378,"SVN","Europe & Central Asia","Ljubljana","14.5044","46.0546","High income","Not classified"
"SI","Slovenia",2017,14.7,48.5431464921953,0.249164140164881,6727.99930164211,36650.8021903461,1.32,0.114733076871161,3.69170547344267,29.5943848282378,"SVN","Europe & Central Asia","Ljubljana","14.5044","46.0546","High income","Not classified"
"SI","Slovenia",2018,13.8,48.5431464921953,0.249164140164881,6727.99930164211,38749.2519820723,1.32,0.114733076871161,3.69170547344267,29.5943848282378,"SVN","Europe & Central Asia","Ljubljana","14.5044","46.0546","High income","Not classified"
"SI","Slovenia",2019,14.6,48.5431464921953,0.249164140164881,6727.99930164211,40656.5573650452,1.32,0.114733076871161,3.69170547344267,29.5943848282378,"SVN","Europe & Central Asia","Ljubljana","14.5044","46.0546","High income","Not classified"
"SK","Slovak Republic",2019,11.6,60.6511447813453,0.309768694190401,5137.07383519398,34177.9527593862,1.32,1.4418744367678,8.16311204565936,12.5112646440372,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",2016,15.5,60.6511447813453,0.309768694190401,5137.07383519398,29651.5241346834,1.32,1.4418744367678,8.16311204565936,12.5112646440372,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",2015,16.1,60.6511447813453,0.305219219503698,5137.07383519398,29924.1215483702,1.32,1.4418744367678,8.16311204565936,12.5112646440372,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",2017,14.3,60.6511447813453,0.309768694190401,5137.07383519398,30907.4227912592,1.32,1.4418744367678,8.16311204565936,12.5112646440372,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SK","Slovak Republic",2018,12.9,60.6511447813453,0.309768694190401,5137.07383519398,32574.8231445651,1.32,1.4418744367678,8.16311204565936,12.5112646440372,"SVK","Europe & Central Asia","Bratislava","17.1073","48.1484","High income","Not classified"
"SL","Sierra Leone",2016,32.3,-92.8120001889916,0.325675337767469,306.854834789436,1596.62054225985,1.08,25.3825439192845,3.46893388601574,12.9731760800038,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",2017,25.9,-92.8120001889916,0.325675337767469,306.854834789436,1642.60659308554,1.08,25.3825439192845,3.46893388601574,12.9731760800038,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",2015,30.3,-92.8120001889916,0.337283182113597,306.854834789436,1586.68864790374,1.08,25.3825439192845,3.46893388601574,12.9731760800038,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",2018,24.1,-92.8120001889916,0.325675337767469,306.854834789436,1702.54096972903,1.08,25.3825439192845,3.46893388601574,12.9731760800038,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SL","Sierra Leone",2019,20.4,-92.8120001889916,0.325675337767469,306.854834789436,1789.58843099795,1.08,25.3825439192845,3.46893388601574,12.9731760800038,"SLE","Sub-Saharan Africa","Freetown","-13.2134","8.4821","Low income","IDA"
"SM","San Marino",2015,16.3,21.0720235713362,0.503619543838972,8906.25709807108,55598.2160707232,1.33609150326797,4.94988411120921,10.2274222180989,21.7246432742962,"SMR","Europe & Central Asia","San Marino","12.4486","43.9322","High income","Not classified"
"SM","San Marino",2016,16.4,21.0720235713362,0.503619543838972,8906.25709807108,57474.1169818246,1.33609150326797,4.94988411120921,10.2274222180989,21.7246432742962,"SMR","Europe & Central Asia","San Marino","12.4486","43.9322","High income","Not classified"
"SM","San Marino",2018,13.7,21.0720235713362,0.503619543838972,8906.25709807108,60750.4477590281,1.33609150326797,4.94988411120921,10.2274222180989,21.7246432742962,"SMR","Europe & Central Asia","San Marino","12.4486","43.9322","High income","Not classified"
"SM","San Marino",2017,13.7,21.0720235713362,0.503619543838972,8906.25709807108,58860.7530554811,1.33609150326797,4.94988411120921,10.2274222180989,21.7246432742962,"SMR","Europe & Central Asia","San Marino","12.4486","43.9322","High income","Not classified"
"SN","Senegal",2017,21.3,52.6924869906651,0.507847048406661,229.351795106376,3203.9007579397,1.14,83.6156763590392,1.76991150442478,0,"SEN","Sub-Saharan Africa","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"SN","Senegal",2019,17.3,52.6924869906651,0.507847048406661,229.351795106376,3535.56877916446,1.14,83.6156763590392,1.76991150442478,0,"SEN","Sub-Saharan Africa","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"SN","Senegal",2015,23.1,52.6924869906651,0.5270454005317,229.351795106376,2971.3449826389,1.14,83.6156763590392,1.76991150442478,0,"SEN","Sub-Saharan Africa","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"SN","Senegal",2018,17.7,52.6924869906651,0.507847048406661,229.351795106376,3393.00441959255,1.14,83.6156763590392,1.76991150442478,0,"SEN","Sub-Saharan Africa","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"SN","Senegal",2016,22.6,52.6924869906651,0.507847048406661,229.351795106376,3075.93447930116,1.14,83.6156763590392,1.76991150442478,0,"SEN","Sub-Saharan Africa","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"SR","Suriname",2019,7.3,-43.7598353885612,0.388872025778685,3596.77772094427,17005.4267499399,1.29,39.9468556244464,0,0,"SUR","Latin America & Caribbean","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"SR","Suriname",2015,7,-43.7598353885612,0.364146977044454,3596.77772094427,16072.2162566207,1.29,39.9468556244464,0,0,"SUR","Latin America & Caribbean","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"SR","Suriname",2016,7.2,-43.7598353885612,0.388872025778685,3596.77772094427,14206.5198663672,1.29,39.9468556244464,0,0,"SUR","Latin America & Caribbean","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"SR","Suriname",2017,15.4,-43.7598353885612,0.388872025778685,3596.77772094427,16341.4489178575,1.29,39.9468556244464,0,0,"SUR","Latin America & Caribbean","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"SR","Suriname",2018,9.1,-43.7598353885612,0.388872025778685,3596.77772094427,17001.3478352264,1.29,39.9468556244464,0,0,"SUR","Latin America & Caribbean","Paramaribo","-55.1679","5.8232","Upper middle income","IBRD"
"SV","El Salvador",2015,21.3,49.235465732583,0.326715039763429,937.073876813942,7597.68556994058,0.83,42.1773250960093,35.2312573050593,0,"SLV","Latin America & Caribbean","San Salvador","-89.2073","13.7034","Lower middle income","IBRD"
"SV","El Salvador",2016,19.2,49.235465732583,0.333440258773201,937.073876813942,8038.62552899494,0.83,42.1773250960093,35.2312573050593,0,"SLV","Latin America & Caribbean","San Salvador","-89.2073","13.7034","Lower middle income","IBRD"
"SV","El Salvador",2017,14,49.235465732583,0.333440258773201,937.073876813942,8454.05819814848,0.83,42.1773250960093,35.2312573050593,0,"SLV","Latin America & Caribbean","San Salvador","-89.2073","13.7034","Lower middle income","IBRD"
"SV","El Salvador",2019,16.7,49.235465732583,0.333440258773201,937.073876813942,9139.70633420179,0.83,42.1773250960093,35.2312573050593,0,"SLV","Latin America & Caribbean","San Salvador","-89.2073","13.7034","Lower middle income","IBRD"
"SV","El Salvador",2018,15.8,49.235465732583,0.333440258773201,937.073876813942,8818.8772066466,0.83,42.1773250960093,35.2312573050593,0,"SLV","Latin America & Caribbean","San Salvador","-89.2073","13.7034","Lower middle income","IBRD"
"SZ","Eswatini",2017,13.6,-92.8120001889916,0.222379012816041,842.23727185484,8493.90167189328,0.77,25.3825439192845,3.46893388601574,12.9731760800038,"SWZ","Sub-Saharan Africa","Mbabane","31.4659","-26.5225","Lower middle income","IBRD"
"SZ","Eswatini",2018,15,-92.8120001889916,0.222379012816041,842.23727185484,8809.15286953779,0.77,25.3825439192845,3.46893388601574,12.9731760800038,"SWZ","Sub-Saharan Africa","Mbabane","31.4659","-26.5225","Lower middle income","IBRD"
"SZ","Eswatini",2019,16.2,-92.8120001889916,0.222379012816041,842.23727185484,9048.17892189938,0.77,25.3825439192845,3.46893388601574,12.9731760800038,"SWZ","Sub-Saharan Africa","Mbabane","31.4659","-26.5225","Lower middle income","IBRD"
"SZ","Eswatini",2015,20.6,-92.8120001889916,0.191598252414155,842.23727185484,8843.69909500312,0.77,25.3825439192845,3.46893388601574,12.9731760800038,"SWZ","Sub-Saharan Africa","Mbabane","31.4659","-26.5225","Lower middle income","IBRD"
"SZ","Eswatini",2016,20,-92.8120001889916,0.222379012816041,842.23727185484,8762.40964307854,0.77,25.3825439192845,3.46893388601574,12.9731760800038,"SWZ","Sub-Saharan Africa","Mbabane","31.4659","-26.5225","Lower middle income","IBRD"
"TD","Chad",2015,25.7,-92.8120001889916,0.0741581793418821,306.854834789436,1820.05939283423,0.78,25.3825439192845,3.46893388601574,12.9731760800038,"TCD","Sub-Saharan Africa","N'Djamena","15.0445","12.1048","Low income","IDA"
"TD","Chad",2017,24.7,-92.8120001889916,0.0802657945933042,306.854834789436,1587.03105963951,0.78,25.3825439192845,3.46893388601574,12.9731760800038,"TCD","Sub-Saharan Africa","N'Djamena","15.0445","12.1048","Low income","IDA"
"TD","Chad",2018,23.2,-92.8120001889916,0.0802657945933042,306.854834789436,1613.51493493417,0.78,25.3825439192845,3.46893388601574,12.9731760800038,"TCD","Sub-Saharan Africa","N'Djamena","15.0445","12.1048","Low income","IDA"
"TD","Chad",2019,20.5,-92.8120001889916,0.0802657945933042,306.854834789436,1645.09415290703,0.78,25.3825439192845,3.46893388601574,12.9731760800038,"TCD","Sub-Saharan Africa","N'Djamena","15.0445","12.1048","Low income","IDA"
"TD","Chad",2016,25.4,-92.8120001889916,0.0802657945933042,306.854834789436,1664.51167153119,0.78,25.3825439192845,3.46893388601574,12.9731760800038,"TCD","Sub-Saharan Africa","N'Djamena","15.0445","12.1048","Low income","IDA"
"TG","Togo",2016,21.7,19.9716229474876,0.615012647449985,154.665237320778,1453.74759916435,0.71,24.6913580246914,6.17283950617284,0,"TGO","Sub-Saharan Africa","Lome","1.2255","6.1228","Low income","IDA"
"TG","Togo",2017,19.8,19.9716229474876,0.615012647449985,154.665237320778,1516.5260461051,0.71,24.6913580246914,6.17283950617284,0,"TGO","Sub-Saharan Africa","Lome","1.2255","6.1228","Low income","IDA"
"TG","Togo",2018,18.4,19.9716229474876,0.615012647449985,154.665237320778,1589.18301454703,0.71,24.6913580246914,6.17283950617284,0,"TGO","Sub-Saharan Africa","Lome","1.2255","6.1228","Low income","IDA"
"TG","Togo",2015,21.4,19.9716229474876,0.570630823793738,154.665237320778,1397.33316494055,0.71,24.6913580246914,6.17283950617284,0,"TGO","Sub-Saharan Africa","Lome","1.2255","6.1228","Low income","IDA"
"TG","Togo",2019,17,19.9716229474876,0.615012647449985,154.665237320778,1662.07234490352,0.71,24.6913580246914,6.17283950617284,0,"TGO","Sub-Saharan Africa","Lome","1.2255","6.1228","Low income","IDA"
"TH","Thailand",2015,17.1,41.5681517414252,0.720797268679204,2538.79638035364,15822.3532640938,0.71,0.570432043204321,5.87252475247525,19.4543204320432,"THA","East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"TH","Thailand",2017,15,41.5681517414252,0.695425233908879,2538.79638035364,17420.5651510671,0.71,0.570432043204321,5.87252475247525,19.4543204320432,"THA","East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"TH","Thailand",2018,12.6,41.5681517414252,0.695425233908879,2538.79638035364,18513.2935729552,0.71,0.570432043204321,5.87252475247525,19.4543204320432,"THA","East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"TH","Thailand",2019,12.6,41.5681517414252,0.695425233908879,2538.79638035364,19228.2946818444,0.71,0.570432043204321,5.87252475247525,19.4543204320432,"THA","East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"TH","Thailand",2016,16.7,41.5681517414252,0.695425233908879,2538.79638035364,16618.7621892932,0.71,0.570432043204321,5.87252475247525,19.4543204320432,"THA","East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"TJ","Tajikistan",2015,6.7,36.2454955766001,0.632563475353373,1499.48508590929,2991.65359615958,0.71,0,0,1.52662859806549,"TJK","Europe & Central Asia","Dushanbe","68.7864","38.5878","Low income","IDA"
"TJ","Tajikistan",2019,6.4,36.2454955766001,0.627873522120939,1499.48508590929,3519.82201670116,0.71,0,0,1.52662859806549,"TJK","Europe & Central Asia","Dushanbe","68.7864","38.5878","Low income","IDA"
